,Unnamed: 0,id,gif_id,x,y,url,strength,emotion,colors
1637,1637,1780,5611,0.43733299999999997,-0.033835000000000004,http://s3-ec.buzzfed.com/static/2014-11/13/14/enhanced/webdr11/anigif_enhanced-buzz-19097-1415907033-11.gif,0.43863989799599995,pleasant,"[[123, 97, 94], [11, 5, 5], [157, 133, 142], [70, 39, 34], [85, 66, 64]]"
1638,1638,1385,6173,0.158667,0.394737,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/20/14/anigif_enhanced-buzz-16135-1377023588-1.gif,0.425432152121,alert,"[[11, 9, 3], [132, 126, 92], [87, 73, 43], [172, 170, 134], [43, 36, 19]]"
1639,1639,2636,6173,0.306897,0.147059,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/20/14/anigif_enhanced-buzz-16135-1377023588-1.gif,0.340311795402,happy,"[[11, 9, 3], [130, 122, 88], [42, 35, 19], [170, 167, 132], [84, 70, 41]]"
1640,1640,1388,397,0.176948,-0.261468,http://s3-ec.buzzfed.com/static/2014-10/2/9/enhanced/webdr10/anigif_enhanced-buzz-7309-1412255713-16.gif,0.315715235185,relaxed,"[[60, 63, 102], [24, 17, 11], [71, 46, 30], [125, 123, 160], [109, 79, 65]]"
1641,1641,1389,4441,0.42,0.131579,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/2/22/anigif_enhanced-buzz-387-1380767354-3.gif,0.44012842812200004,happy,"[[19, 13, 14], [186, 151, 119], [86, 40, 27], [224, 200, 193], [137, 96, 64]]"
1642,1642,1390,7660,-0.001623,-0.022936,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/20/14/anigif_enhanced-buzz-13143-1377023786-9.gif,0.0229933517565,subdued,"[[163, 145, 153], [23, 12, 9], [129, 92, 87], [240, 238, 240], [90, 50, 41]]"
1643,1643,1391,3705,0.081169,-0.114679,http://s3-ec.buzzfed.com/static/2014-08/18/18/enhanced/webdr04/anigif_enhanced-6069-1408400995-20.gif,0.140497970099,relaxed,"[[94, 107, 127], [67, 74, 91], [163, 181, 210], [38, 37, 49], [120, 136, 163]]"
1644,1644,4086,3705,0.222667,-0.139098,http://s3-ec.buzzfed.com/static/2014-08/18/18/enhanced/webdr04/anigif_enhanced-6069-1408400995-20.gif,0.262543037411,serene,"[[121, 136, 163], [68, 75, 92], [39, 38, 51], [163, 182, 211], [95, 107, 127]]"
1645,1645,1393,2980,-0.40399999999999997,0.19172899999999998,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/13/18/anigif_enhanced-3085-1394750228-7.gif,0.447186772435,upset,"[[147, 99, 117], [152, 192, 220], [84, 57, 92], [199, 220, 233], [109, 164, 204]]"
1646,1646,3464,2980,-0.32318800000000003,0.295082,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/13/18/anigif_enhanced-3085-1394750228-7.gif,0.43763440228999995,stressed,"[[199, 220, 233], [84, 57, 92], [147, 99, 117], [109, 164, 204], [152, 192, 220]]"
1647,1647,3829,2980,0.13733299999999998,-0.240602,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/13/18/anigif_enhanced-3085-1394750228-7.gif,0.27703731751,relaxed,"[[84, 57, 92], [199, 220, 233], [109, 164, 204], [146, 99, 117], [152, 192, 220]]"
1648,1648,1395,5453,-0.11688299999999999,0.0,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr08/7/12/anigif_enhanced-6492-1396887786-4.gif,0.11688299999999999,unpleasant,"[[4, 3, 5], [197, 184, 178], [152, 147, 139], [229, 215, 206], [100, 76, 85]]"
1649,1649,3307,5453,-0.14666700000000002,-0.34586500000000003,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr08/7/12/anigif_enhanced-6492-1396887786-4.gif,0.37567779694,bored,"[[220, 205, 195], [4, 3, 5], [164, 156, 148], [106, 89, 94], [242, 233, 230]]"
1650,1650,1396,5299,0.43333299999999997,0.131579,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/5/13/16/anigif_enhanced-buzz-18061-1368475388-13.gif,0.45286921084299997,happy,"[[227, 212, 210], [135, 85, 87], [25, 15, 18], [199, 134, 134], [73, 49, 55]]"
1651,1651,1397,5709,-0.068182,-0.211009,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/8/4/anigif_enhanced-buzz-12078-1375950730-1.gif,0.221751174078,bored,"[[75, 154, 180], [25, 27, 43], [153, 123, 125], [194, 180, 191], [81, 76, 84]]"
1652,1652,1398,2597,-0.330667,-0.25188,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/25/22/anigif_enhanced-buzz-7110-1385437997-3.gif,0.41567318808,unhappy,"[[71, 95, 207], [206, 203, 197], [215, 177, 8], [86, 48, 18], [142, 159, 129]]"
1653,1653,3662,2597,-0.321333,0.48872200000000005,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/25/22/anigif_enhanced-buzz-7110-1385437997-3.gif,0.584896649138,nervous,"[[142, 159, 129], [86, 48, 18], [71, 95, 207], [215, 177, 8], [206, 203, 197]]"
1654,1654,1399,5928,-0.16558399999999998,0.07798200000000001,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr05/4/2/anigif_enhanced-buzz-11513-1391499989-27.gif,0.183028012555,upset,"[[141, 43, 22], [243, 184, 130], [19, 5, 3], [249, 235, 214], [212, 113, 67]]"
1655,1655,2852,5928,-0.310667,-0.120301,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr05/4/2/anigif_enhanced-buzz-11513-1391499989-27.gif,0.33314608731,sad,"[[249, 235, 214], [141, 43, 22], [212, 113, 67], [19, 5, 3], [243, 184, 130]]"
1656,1656,1400,910,-0.428,-0.041352999999999994,http://s3-ec.buzzfed.com/static/2014-09/13/16/enhanced/webdr08/anigif_enhanced-31618-1410640025-1.gif,0.429993105304,unpleasant,"[[216, 174, 98], [40, 30, 36], [250, 250, 250], [244, 225, 171], [102, 72, 67]]"
1657,1657,1402,2299,0.099026,0.15596300000000002,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/14/23/anigif_enhanced-buzz-456-1373857283-28.gif,0.184744705053,excited,"[[0, 0, 0], [253, 253, 253], [178, 178, 179], [85, 93, 102], [35, 36, 37]]"
1658,1658,1403,5906,0.154667,-0.383459,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/22/14/anigif_enhanced-24553-1395513683-8.gif,0.413476342213,calm,"[[27, 11, 8], [159, 144, 139], [113, 83, 67], [236, 225, 214], [241, 231, 0]]"
1659,1659,2879,5906,-0.291667,-0.316176,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/22/14/anigif_enhanced-24553-1395513683-8.gif,0.43015915876,depressed,"[[25, 11, 8], [154, 139, 134], [234, 222, 211], [110, 78, 61], [241, 231, 0]]"
1660,1660,3583,5906,0.271333,-0.18797,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/22/14/anigif_enhanced-24553-1395513683-8.gif,0.33008228941999995,serene,"[[154, 139, 134], [25, 11, 8], [234, 222, 211], [241, 231, 0], [110, 78, 61]]"
1661,1661,1406,7119,-0.009333,0.28571399999999997,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/25/1/anigif_enhanced-22320-1393309608-1.gif,0.285866393067,active,"[[73, 60, 53], [162, 161, 158], [190, 210, 213], [114, 107, 99], [23, 20, 22]]"
1662,1662,1407,3218,0.33928600000000003,-0.192661,http://s3-ec.buzzfed.com/static/2014-07/13/12/enhanced/webdr05/anigif_enhanced-buzz-18593-1405267405-4.gif,0.390170796853,serene,"[[64, 52, 36], [192, 208, 130], [31, 135, 191], [123, 116, 77], [233, 241, 237]]"
1663,1663,1408,3028,0.22402600000000003,-0.252294,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr05/8/4/anigif_enhanced-buzz-17706-1389172279-15.gif,0.33740170585199997,relaxed,"[[18, 179, 224], [9, 17, 18], [11, 94, 136], [82, 75, 62], [153, 211, 229]]"
1664,1664,1409,4101,0.304,0.090226,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/27/12/anigif_enhanced-buzz-26719-1377620067-4.gif,0.31710681335499996,happy,"[[26, 19, 11], [148, 147, 129], [250, 197, 47], [247, 214, 174], [115, 93, 62]]"
1665,1665,1410,1559,-0.194805,-0.12844,http://s3-ec.buzzfed.com/static/2014-09/26/18/enhanced/webdr10/anigif_enhanced-1380-1411770635-7.gif,0.233336284416,unhappy,"[[24, 19, 14], [197, 199, 212], [49, 41, 37], [7, 5, 5], [105, 95, 96]]"
1666,1666,1411,4481,0.316,-0.161654,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/6/8/3/anigif_enhanced-buzz-17584-1370675346-13.gif,0.35494790563699996,serene,"[[5, 1, 13], [159, 149, 183], [221, 227, 246], [47, 34, 66], [119, 84, 104]]"
1667,1667,3047,4481,0.454667,0.12782000000000002,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/6/8/3/anigif_enhanced-buzz-17584-1370675346-13.gif,0.472292317626,happy,"[[5, 1, 13], [221, 227, 246], [119, 84, 104], [159, 149, 183], [47, 34, 66]]"
1668,1668,1412,4275,-0.136364,0.146789,http://s3-ec.buzzfed.com/static/2014-07/10/22/enhanced/webdr08/anigif_enhanced-buzz-10673-1405045620-32.gif,0.20035506236900003,nervous,"[[74, 76, 117], [21, 19, 27], [158, 156, 176], [129, 105, 108], [59, 45, 57]]"
1669,1669,1413,3428,-0.001333,0.0,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/5/16/anigif_enhanced-buzz-28259-1378411661-3.gif,0.001333,unpleasant,"[[192, 164, 176], [113, 165, 186], [166, 210, 216], [17, 84, 107], [43, 138, 155]]"
1670,1670,1414,4338,-0.095779,-0.114679,http://s3-ec.buzzfed.com/static/2014-06/30/0/enhanced/webdr08/anigif_enhanced-buzz-15972-1404101525-5.gif,0.149415159479,depressed,"[[1, 0, 1], [159, 139, 150], [239, 207, 182], [118, 90, 96], [56, 39, 51]]"
1671,1671,1415,5811,0.26461,-0.311927,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/16/18/anigif_enhanced-buzz-2195-1368743492-7.gif,0.40904389181199996,relaxed,"[[188, 110, 110], [4, 11, 4], [40, 77, 53], [215, 239, 239], [123, 47, 68]]"
1672,1672,1416,160,-0.46,-0.139098,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/16/16/anigif_enhanced-buzz-28800-1374005638-10.gif,0.48057075816600003,sad,"[[17, 17, 17], [114, 114, 114], [71, 71, 71], [169, 169, 169], [38, 38, 38]]"
1673,1673,1417,7581,0.311688,-0.26605500000000004,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/7/22/15/anigif_enhanced-buzz-29065-1374520831-31.gif,0.40979833134000004,serene,"[[120, 113, 90], [20, 26, 12], [181, 179, 156], [67, 65, 43], [24, 129, 159]]"
1674,1674,1418,1751,0.262667,-0.12405999999999999,http://s3-ec.buzzfed.com/static/2014-08/11/1/enhanced/webdr06/anigif_enhanced-buzz-19529-1407734836-6.gif,0.290490682276,contented,"[[248, 239, 223], [2, 4, 6], [208, 130, 42], [230, 200, 132], [132, 28, 9]]"
1675,1675,1420,2399,-0.086039,0.009174,http://s3-ec.buzzfed.com/static/2014-08/7/23/enhanced/webdr07/anigif_enhanced-29968-1407468748-1.gif,0.0865267114653,unpleasant,"[[158, 127, 95], [11, 6, 4], [199, 174, 145], [65, 46, 34], [244, 244, 245]]"
1676,1676,3872,2399,0.35737399999999997,-0.372146,http://s3-ec.buzzfed.com/static/2014-08/7/23/enhanced/webdr07/anigif_enhanced-29968-1407468748-1.gif,0.515954282075,relaxed,"[[158, 127, 95], [11, 6, 4], [199, 174, 145], [65, 46, 34], [244, 244, 245]]"
1677,1677,1421,264,0.329333,0.086466,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/16/15/anigif_enhanced-buzz-28800-1384633526-9.gif,0.340494631448,happy,"[[141, 104, 83], [98, 36, 26], [165, 102, 115], [99, 66, 66], [52, 16, 14]]"
1678,1678,1422,3578,-0.258117,0.06422,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr07/18/10/anigif_enhanced-buzz-9120-1387381735-12.gif,0.26598607875,upset,"[[64, 37, 32], [246, 240, 232], [110, 78, 68], [20, 11, 12], [171, 138, 112]]"
1679,1679,3802,3578,0.009333,-0.47744359999999997,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr07/18/10/anigif_enhanced-buzz-9120-1387381735-12.gif,0.4775348113699999,subdued,"[[171, 138, 112], [64, 37, 32], [246, 240, 232], [20, 11, 12], [110, 78, 68]]"
1680,1680,1423,4878,0.268,-0.203008,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/30/15/anigif_enhanced-buzz-15117-1377890967-32.gif,0.33620863770000003,serene,"[[68, 20, 7], [131, 120, 63], [19, 3, 2], [96, 55, 27], [24, 16, 38]]"
1681,1681,3999,4878,0.455172,-0.147059,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/30/15/anigif_enhanced-buzz-15117-1377890967-32.gif,0.47833868656499995,contented,"[[68, 20, 7], [96, 55, 27], [131, 120, 63], [19, 3, 2], [24, 16, 38]]"
1682,1682,1424,8121,0.056817999999999994,0.027523000000000002,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/15/13/anigif_enhanced-buzz-24735-1381857729-6.gif,0.06313319770930001,happy,"[[149, 165, 161], [119, 58, 51], [90, 126, 115], [189, 203, 192], [30, 35, 32]]"
1683,1683,1425,7745,0.396,-0.29699200000000003,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr05/30/9/anigif_enhanced-buzz-28608-1398863275-6.gif,0.494995200041,serene,"[[104, 71, 52], [159, 119, 92], [51, 39, 24], [209, 200, 183], [118, 110, 145]]"
1684,1684,1426,3457,-0.25487,-0.03211,http://s3-ec.buzzfed.com/static/2014-07/14/17/enhanced/webdr08/anigif_enhanced-buzz-9442-1405372616-7.gif,0.256884738745,unpleasant,"[[169, 172, 166], [25, 35, 52], [150, 132, 121], [114, 68, 65], [189, 194, 188]]"
1685,1685,1428,7736,0.29220799999999997,-0.15596300000000002,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/30/8/anigif_enhanced-buzz-7820-1398861834-21.gif,0.331224957745,serene,"[[234, 218, 175], [134, 91, 42], [72, 43, 14], [216, 179, 113], [181, 133, 73]]"
1686,1686,1429,4277,0.064,-0.218045,http://s3-ec.buzzfed.com/static/2014-07/10/22/enhanced/webdr08/anigif_enhanced-buzz-16015-1405046041-24.gif,0.227243530216,calm,"[[123, 104, 93], [64, 14, 16], [22, 10, 13], [196, 191, 53], [86, 57, 49]]"
1687,1687,1430,1091,-0.176948,0.018349,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/29/13/anigif_enhanced-buzz-11228-1377797629-42.gif,0.177896825449,unpleasant,"[[91, 84, 86], [175, 165, 161], [242, 240, 240], [34, 23, 27], [147, 137, 133]]"
1688,1688,2906,1091,-0.253333,-0.19548900000000002,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/29/13/anigif_enhanced-buzz-11228-1377797629-42.gif,0.319989934232,unhappy,"[[174, 163, 159], [90, 83, 84], [241, 240, 240], [145, 136, 132], [33, 23, 27]]"
1689,1689,1431,903,-0.11525999999999999,0.394495,http://s3-ec.buzzfed.com/static/2014-10/22/21/enhanced/webdr01/anigif_enhanced-17685-1414027428-9.gif,0.410988044382,tense,"[[45, 33, 22], [135, 92, 63], [15, 11, 7], [159, 128, 1], [93, 59, 29]]"
1690,1690,1432,2209,-0.069333,-0.394737,http://s3-ec.buzzfed.com/static/2014-06/16/10/enhanced/webdr06/anigif_enhanced-10268-1402928472-32.gif,0.400779695167,bored,"[[2, 2, 1], [116, 105, 83], [163, 147, 121], [66, 62, 54], [225, 210, 181]]"
1691,1691,1435,3933,0.173701,0.174312,http://s3-ec.buzzfed.com/static/2014-09/19/20/enhanced/webdr01/anigif_enhanced-22009-1411171669-1.gif,0.24608273150499999,excited,"[[25, 11, 21], [177, 99, 30], [211, 169, 65], [107, 119, 56], [63, 52, 32]]"
1692,1692,1436,4846,0.105519,-0.344037,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/16/20/anigif_enhanced-buzz-23844-1384653143-9.gif,0.359855132977,calm,"[[125, 90, 65], [167, 132, 113], [27, 19, 11], [214, 193, 186], [78, 52, 36]]"
1693,1693,1502,4846,0.176948,-0.4036697,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/16/20/anigif_enhanced-buzz-23844-1384653143-9.gif,0.44074915927599995,calm,"[[165, 129, 110], [27, 19, 11], [78, 52, 36], [125, 89, 64], [208, 188, 181]]"
1694,1694,4006,4846,0.32413800000000004,-0.294118,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/16/20/anigif_enhanced-buzz-23844-1384653143-9.gif,0.437688063543,serene,"[[158, 123, 102], [24, 15, 9], [118, 80, 54], [208, 184, 177], [67, 49, 34]]"
1695,1695,1437,83,0.030667000000000003,0.12405999999999999,http://s3-ec.buzzfed.com/static/2014-06/30/0/enhanced/webdr10/anigif_enhanced-20762-1404101134-3.gif,0.127794164534,alert,"[[247, 247, 247], [21, 21, 21], [158, 158, 158], [226, 226, 226], [103, 103, 103]]"
1696,1696,1439,4430,0.201299,0.105505,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/2/22/anigif_enhanced-buzz-31830-1380765823-5.gif,0.22727206697299998,elated,"[[149, 109, 67], [14, 7, 4], [249, 246, 212], [104, 69, 37], [226, 173, 116]]"
1697,1697,1441,1344,-0.077922,-0.307339,http://s3-ec.buzzfed.com/static/2014-10/21/10/enhanced/webdr10/anigif_enhanced-8552-1413901420-6.gif,0.317063241334,bored,"[[99, 80, 78], [184, 180, 188], [55, 43, 44], [238, 240, 242], [141, 132, 138]]"
1698,1698,1442,1897,-0.162667,-0.157895,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/6/15/anigif_enhanced-buzz-17522-1391719523-9.gif,0.226696678216,unhappy,"[[67, 55, 45], [233, 229, 233], [3, 2, 0], [125, 106, 104], [32, 25, 20]]"
1699,1699,1443,603,-0.11525999999999999,0.10091699999999999,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/23/0/anigif_enhanced-buzz-2632-1374552998-32.gif,0.153196307034,stressed,"[[104, 80, 37], [199, 208, 185], [116, 105, 77], [184, 129, 17], [57, 37, 15]]"
1700,1700,3577,603,-0.196667,-0.225564,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/23/0/anigif_enhanced-buzz-2632-1374552998-32.gif,0.29926080094999996,depressed,"[[97, 71, 32], [116, 105, 73], [184, 129, 17], [199, 208, 185], [30, 19, 14]]"
1701,1701,1445,3826,-0.141234,-0.26605500000000004,http://s3-ec.buzzfed.com/static/2014-10/3/22/enhanced/webdr01/anigif_enhanced-22672-1412390429-1.gif,0.301218036945,depressed,"[[175, 35, 25], [34, 25, 16], [138, 85, 56], [82, 48, 30], [181, 129, 102]]"
1702,1702,1447,3579,-0.313312,0.06880700000000001,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr06/18/10/anigif_enhanced-buzz-6927-1387381587-18.gif,0.320778447831,upset,"[[86, 66, 40], [178, 172, 167], [113, 98, 83], [66, 43, 11], [152, 134, 124]]"
1703,1703,2657,3579,0.43799999999999994,-0.169173,http://s3-ec.buzzfed.com/static/2013-12/enhanced/webdr06/18/10/anigif_enhanced-buzz-6927-1387381587-18.gif,0.46953541285899997,contented,"[[178, 172, 167], [67, 44, 12], [113, 98, 83], [87, 67, 40], [152, 134, 124]]"
1704,1704,1448,3302,-0.029332999999999998,-0.21052600000000002,http://s3-ec.buzzfed.com/static/2014-08/4/2/enhanced/webdr11/anigif_enhanced-9820-1407133040-3.gif,0.21255968941700001,subdued,"[[146, 60, 37], [32, 11, 14], [78, 35, 27], [206, 93, 63], [82, 87, 85]]"
1705,1705,1498,3302,0.436,0.109023,http://s3-ec.buzzfed.com/static/2014-08/4/2/enhanced/webdr11/anigif_enhanced-9820-1407133040-3.gif,0.44942409206600004,happy,"[[32, 11, 14], [204, 92, 62], [144, 60, 36], [82, 87, 85], [78, 35, 27]]"
1706,1706,1449,1580,-0.321429,-0.151376,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr08/23/1/anigif_enhanced-28060-1393137951-2.gif,0.355290438116,sad,"[[125, 83, 46], [39, 33, 30], [194, 167, 138], [166, 120, 84], [223, 217, 215]]"
1707,1707,1450,7078,-0.35551900000000003,-0.114679,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/13/20/anigif_enhanced-buzz-13864-1373761271-17.gif,0.373557267901,sad,"[[47, 47, 51], [103, 80, 50], [155, 124, 105], [97, 95, 102], [42, 33, 0]]"
1708,1708,1452,128,-0.4373333,-0.150376,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/9/16/anigif_enhanced-buzz-23937-1381349784-19.gif,0.46246443827100003,sad,"[[48, 41, 41], [163, 153, 143], [137, 112, 99], [96, 80, 75], [205, 200, 190]]"
1709,1709,1453,2973,-0.36201300000000003,0.082569,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/13/18/anigif_enhanced-24454-1394749918-14.gif,0.37130991359,upset,"[[22, 8, 1], [224, 193, 150], [108, 76, 45], [73, 42, 15], [156, 115, 83]]"
1710,1710,1454,4401,0.042207999999999996,0.151376,http://s3-ec.buzzfed.com/static/2014-10/28/21/enhanced/webdr11/anigif_enhanced-15856-1414546485-30.gif,0.157150274069,alert,"[[230, 200, 178], [15, 7, 5], [166, 94, 69], [74, 35, 29], [245, 233, 0]]"
1711,1711,3535,4401,0.259333,-0.12405999999999999,http://s3-ec.buzzfed.com/static/2014-10/28/21/enhanced/webdr11/anigif_enhanced-15856-1414546485-30.gif,0.287479544471,contented,"[[15, 7, 5], [229, 198, 176], [74, 35, 29], [165, 93, 68], [245, 233, 0]]"
1712,1712,1456,6846,-0.196429,0.09174299999999999,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/7/18/15/anigif_enhanced-buzz-22515-1374175364-11.gif,0.216797440229,upset,"[[15, 6, 4], [190, 131, 89], [53, 20, 15], [231, 210, 198], [120, 58, 36]]"
1713,1713,1457,1038,-0.004,-0.29699200000000003,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/30/10/anigif_enhanced-buzz-26182-1369924815-2.gif,0.297018935531,subdued,"[[193, 166, 139], [18, 11, 10], [241, 228, 211], [156, 91, 45], [100, 33, 12]]"
1714,1714,1458,5734,-0.011364,0.059633000000000005,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/24/11/anigif_enhanced-buzz-28103-1382628534-4.gif,0.0607061379516,tense,"[[14, 4, 4], [213, 169, 160], [128, 60, 74], [67, 26, 31], [187, 95, 114]]"
1715,1715,1459,4370,0.248,-0.015038,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/6/25/10/anigif_enhanced-buzz-14489-1372172114-4.gif,0.248455512002,pleasant,"[[128, 65, 12], [216, 176, 84], [79, 33, 3], [198, 131, 30], [164, 95, 23]]"
1716,1716,1461,6781,0.058667,-0.007519,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2012/12/17/11/anigif_enhanced-buzz-13613-1355761226-14.gif,0.059146870162300004,pleasant,"[[15, 30, 16], [154, 156, 153], [57, 98, 55], [219, 225, 207], [128, 131, 127]]"
1717,1717,3056,6781,0.3047,0.057078,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2012/12/17/11/anigif_enhanced-buzz-13613-1355761226-14.gif,0.309999980781,happy,"[[57, 98, 55], [219, 225, 207], [128, 131, 127], [15, 30, 16], [154, 156, 153]]"
1718,1718,1462,4106,-0.066558,0.211009,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/27/12/anigif_enhanced-buzz-17351-1377619734-0.gif,0.22125723817499998,tense,"[[244, 249, 248], [45, 132, 155], [222, 201, 16], [11, 13, 10], [198, 157, 152]]"
1719,1719,3616,4106,-0.324,-0.28571399999999997,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/27/12/anigif_enhanced-buzz-17351-1377619734-0.gif,0.431982048002,unhappy,"[[45, 132, 155], [198, 157, 152], [11, 13, 10], [222, 201, 16], [244, 249, 248]]"
1720,1720,1463,3690,0.26948099999999997,-0.229358,http://s3-ec.buzzfed.com/static/2014-08/18/18/enhanced/webdr04/anigif_enhanced-32157-1408400830-30.gif,0.35387158903300003,serene,"[[46, 48, 62], [163, 144, 151], [143, 18, 23], [13, 10, 22], [110, 94, 98]]"
1721,1721,1464,5583,0.158667,0.40977399999999997,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/6/21/anigif_enhanced-2462-1391739710-5.gif,0.439420013159,alert,"[[145, 88, 29], [55, 22, 4], [111, 49, 7], [171, 135, 92], [6, 3, 1]]"
1722,1722,1465,8012,0.13960999999999998,0.270642,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/3/15/anigif_enhanced-buzz-9361-1383510876-4.gif,0.304529217423,excited,"[[83, 69, 66], [133, 157, 165], [38, 35, 38], [128, 109, 103], [178, 160, 144]]"
1723,1723,1773,8012,0.410667,0.135338,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/3/15/anigif_enhanced-buzz-9361-1383510876-4.gif,0.432393060921,happy,"[[83, 69, 66], [133, 157, 165], [38, 35, 38], [128, 109, 103], [178, 160, 144]]"
1724,1724,1466,6486,0.032468000000000004,0.215596,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/30/15/anigif_enhanced-14738-1396209502-7.gif,0.218027076851,active,"[[222, 153, 96], [16, 18, 20], [88, 109, 136], [150, 149, 158], [98, 60, 43]]"
1725,1725,1467,2962,0.124,0.0,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/1/0/anigif_enhanced-buzz-29647-1383280925-15.gif,0.124,pleasant,"[[19, 19, 12], [170, 123, 89], [91, 74, 22], [237, 229, 0], [207, 179, 158]]"
1726,1726,1470,8096,0.44,0.12405999999999999,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr06/24/12/anigif_enhanced-buzz-12698-1390585132-0.gif,0.457155207342,happy,"[[8, 8, 3], [150, 121, 102], [114, 79, 58], [186, 163, 134], [66, 33, 22]]"
1727,1727,1471,1236,-0.019481000000000002,0.25688099999999997,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr02/26/3/anigif_enhanced-15580-1393403395-14.gif,0.257618628057,active,"[[187, 25, 34], [16, 8, 166], [66, 38, 36], [217, 168, 201], [171, 93, 113]]"
1728,1728,1472,4803,-0.230519,-0.041283999999999994,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/11/0/anigif_enhanced-buzz-3248-1378873841-4.gif,0.23418663073899998,sad,"[[42, 35, 41], [220, 223, 224], [13, 9, 10], [72, 67, 75], [131, 104, 97]]"
1729,1729,1473,839,-0.035713999999999996,0.41284399999999993,http://s3-ec.buzzfed.com/static/2014-11/4/6/enhanced/webdr09/anigif_enhanced-22072-1415102299-29.gif,0.41438588071000004,active,"[[17, 24, 40], [172, 65, 69], [48, 98, 137], [23, 51, 67], [146, 185, 190]]"
1730,1730,3965,839,-0.017018000000000002,0.07990900000000001,http://s3-ec.buzzfed.com/static/2014-11/4/6/enhanced/webdr09/anigif_enhanced-22072-1415102299-29.gif,0.08170104408760001,tense,"[[17, 24, 40], [172, 65, 69], [48, 98, 137], [146, 185, 190], [23, 51, 67]]"
